===	start	settings	header	===
0.0016937	-0.013046	0.0015106	-0.052963	0.0072784
-0.0040283	-0.0103	0.0027008	-0.016525	-0.0009613
-0.00054932	-0.0026093	0.00032043	0.023758	0.010849
0.0018311	-0.004303	0.0013733	0.060333	0.0016479
0.0020599	-0.0055389	-0.0027008	0.10222	-0.02623
-0.0016022	-0.011398	-0.0019684	0.070633	0.0017853
0.00022888	-0.0036621	-0.0040741	0.033463	-0.0049896
0.0014648	0.0018768	-0.0037079	-4.5776e-05	-0.0055389
0.0049438	-0.0055389	-0.0026093	-0.04097	0.00013733
0.0022888	-0.00041199	-0.0043945	-0.028427	0.00086975
-0.00027466	-0.0013275	-0.0029755	-0.02623	0.010986
0.0029297	-0.0063171	-0.0050812	-0.025314	0.0032501
0.0032501	-0.0055389	-0.003891	-0.0090637	0.010941
0.00032043	-0.014328	-0.0013275	-0.01442	-0.0037079
0.0033417	-0.0055389	-0.005127	-0.0051727	0.0025177
-0.00082397	-0.00086975	-0.0032043	0.034195	0.0032043
-0.00064087	-0.005722	-0.0011444	-0.0077362	-0.0026093
-0.0023346	-0.0031586	-0.00032043	-0.051865	0.0074615
-0.0026093	-0.0065002	-0.00054932	-0.056442	0.017899
-0.00054932	-0.0013275	-0.0039825	-0.033188	0.014511
0.0010529	-0.0063629	-0.0037994	-0.002243	0.0032501
-0.0021057	-0.014145	-0.002243	0.036026	-0.004303
-0.003891	-0.0084686	-0.0030212	0.049484	0.010437
-0.00059509	-0.0026093	0.0017853	0.066238	0.0074615
-0.00045776	-0.0017853	0.0016937	0.034515	0.011353
0.0053101	0.00032043	0.0020599	-0.054749	0.01387
0.0030212	-0.0073242	-0.0023346	-0.089218	-0.0016937
0.0025177	-0.0046234	-0.005127	-0.063309	0.012955
0.00032043	-0.0080109	-0.0075531	9.1553e-05	-0.0016937
0.00086975	-0.0029297	-0.0062714	0.029984	-0.0019684
-0.00045776	0.0014191	-0.0051727	0.072235	0.005722
0.0023804	-0.0029297	-0.0070038	0.086334	0.012863
0.0016022	-0.0046234	-0.006134	0.085739	0.01387
0.0073242	-0.014648	-0.0060883	0.064224	-0.0042572
0.005127	-0.012314	-0.0075531	0.025223	-0.0017853
0.0046234	-0.01268	-0.0014191	0.0089264	0.0071869
-0.00013733	-0.0050812	-0.0023346	-0.027969	0.0071869
0.0013275	-0.009201	0.00032043	-0.033737	0.012772
-0.0011444	-0.0040741	-0.0007782	-0.037216	0.0032501
0	-0.0026093	-0.0032501	-0.018768	0.00032043
-0.00036621	-0.0062714	-0.0021973	0.014969	-0.0067291
-0.0078735	-0.0015106	-0.0021973	0.020599	-0.0015106
-0.0028839	-0.0090179	0.00027466	-0.013641	-0.0059052
-0.0019226	-0.00041199	0.0029755	-0.063583	-0.0021515
0.0010071	-0.0087433	0.001236	-0.069992	0.021378
0.00027466	-0.00013733	0.0026093	-0.034744	0.012863
0.0027008	-0.0059967	0.0020142	-0.011398	0.012543
0.0032043	-0.012405	-0.0017853	0.0061798	0.0069122
0.00073242	-0.0071869	0.00013733	0.021744	0.0039368
0.00032043	-0.010941	0.0027008	0.019455	0.0080109
-0.0027008	-0.0046234	0.0039825	0.008194	0.0083771
0.0011444	-0.00059509	0.0014191	-0.013092	-0.0080109
-0.00032043	-0.0026093	0.00013733	-0.035202	-0.0015106
-0.001236	-0.0021057	0.0025177	-0.03685	0.00032043
0.00086975	-0.01268	0.0023346	-0.023117	-0.0013275
0.0014648	-0.0021057	0.0035248	-0.0035706	0.0045319
0.0018768	-0.0069122	0.0016022	0.0020142	0.0057678
0.0025635	-0.0084686	-0.001236	0.016434	0.0028839
0.0040741	-0.0033417	0.0012817	0.043808	0.0077362
0.0031586	-0.0058136	0.0016937	0.061295	0.0052643
0.0011444	-0.0033417	-0.0028381	0.037033	0.0049896
-0.0010529	-0.0075531	-0.001236	0.0038452	0.01442
-0.0010071	-0.0049896	0.001236	-0.0089264	-0.0048065
0.0018768	0.00032043	0.00032043	0.013458	-0.0007782
0.0041656	0.00032043	4.5776e-05	0.021378	0.009613
0.0036621	-0.0016022	-0.0023346	0.0011444	-0.0016937
0.0021515	-0.0070038	-0.0010529	-0.0036163	-0.00027466
0.0046234	-0.0070953	4.5776e-05	-0.011078	-0.0031586
0.0022888	-0.015152	-0.0019226	-0.0086975	0.0043488
0.0035248	-0.011215	-0.0010529	-0.0103	0.0044403
0.0054932	-0.010345	-0.00041199	-0.0103	-0.017715
0.00082397	-0.0039825	-0.0035248	-0.0096588	0.0068665
-4.5776e-05	0.0016022	-0.00036621	-0.0037994	-0.0095673
-0.001236	-0.00013733	9.1553e-05	-0.0026093	0.0024261
0.0010986	-0.001236	-0.00045776	-0.0050812	-0.0043488
-0.0031128	-0.0017853	0.00032043	-0.036118	0.0064545
0.0016937	-0.00013733	-0.00082397	-0.037857	0.00032043
0.0013275	-0.010117	0.00032043	-0.030441	-0.0087433
-0.0029297	-0.0019684	0.00032043	-0.013321	0.004715
0.0017853	-0.00032043	0.0014191	0.0052185	0.0075531
0.00032043	-0.012085	0.00032043	0.031952	0.0020599
-0.0041656	-0.0052643	0.0013275	0.050308	0.014877
-0.0020142	-0.011032	0.00032043	0.08107	0.0091095
-0.00073242	-0.00064087	-0.00059509	0.069077	-0.0048065
-0.0028381	-0.00032043	9.1553e-05	-0.014557	0.0091095
-0.0014648	-0.013504	-0.0021057	-0.038681	0.0054932
0.0018768	-0.013641	-0.0023346	-0.030167	0.0032043
0.00082397	-0.011398	0.00032043	0.013275	0.013504
-0.0016479	0.0027008	-0.0007782	0.012955	0.0092926
-0.00068665	0.005722	0.0027924	0.0089264	0.0086975
0.0025635	0.0042572	0.0016937	-0.034195	0.0058136
0.00032043	0.0020599	0.0029755	-0.055756	0.0087433
0.0020142	-0.010391	0.0014191	-0.015884	0.015244
0.0018768	-0.0052643	-0.00027466	0.015976	0.019638
0.00064087	-0.0090179	0.0018768	0.10634	-0.0048981
0.0040283	-0.0020599	-0.00059509	0.11742	-0.014694
0.0084229	-0.00041199	-0.00032043	0.10991	0.0091095
0.0040741	-0.0043945	0.00032043	-0.0009613	0.0013275
-0.00036621	-0.00018311	0.00086975	-0.082672	-0.00059509
0.0028381	-0.010117	0.00032043	-0.096085	-0.00018311
0.006134	-0.0063171	0.0027924	-0.098877	0.0092926
0.0067749	-0.017258	0.0015106	-0.079056	0.0040741
0.004303	-0.012497	-0.0064545	-0.023666	0.0085144
0.0025635	-0.017166	-0.0044403	0.046555	0.0013275
0.0011444	-0.011124	-0.0011444	0.095169	0.011581
0.00032043	-0.017303	-0.004303	0.079971	0.0043488
0.0052185	-0.0081024	-0.0021515	0.075714	0.0032501
-0.0026093	-0.0074158	-0.00737	-0.010757	-0.013046
-0.0036621	0.00032043	-0.010666	-0.043259	-0.0094299
-0.0057678	-0.0026093	-0.0061798	-0.045273	-0.0091095
-0.005722	-0.004715	-0.0011902	-0.052414	0.010483
-0.0063171	-0.0020599	0.00082397	-0.053421	0.0048981
-0.002655	-0.0041199	-0.0041656	-0.033737	0.013184
-0.0017853	-0.0065002	-0.0015106	-0.010025	0.00032043
-0.0048523	-0.0095673	0.00032043	-0.0084686	0.0016022
-0.0042572	-0.0035248	-0.0032501	-0.024307	-0.010117
-0.0079651	0.0028839	-0.0055389	-0.035614	0.0052185
-0.0090179	-0.0016022	-0.0041656	-0.015884	0.0016022
-0.0045776	-0.0068207	-0.0023346	0.0032501	0.0077362
0.0016479	-0.0066376	-0.0053558	-0.0093842	0.0077362
0.0043488	-0.0096588	-0.0089264	-0.026047	0.0091095
0.002655	-0.0095673	-0.004715	0.028427	-0.010849
0.00086975	-0.0018768	-0.0045319	0.10428	0.017899
-0.005127	-0.0061798	-0.0045319	0.058548	-0.010757
-0.0070953	0.006134	0.0017853	0.0081482	0.0015106
-0.004303	0.00013733	0.0027924	-0.0098419	0.0087891
-0.0007782	-0.002243	0.0015106	0.012589	0.0041656
0.0016937	-0.0063171	-0.0026093	0.017532	-0.0050354
-0.002243	0.0028839	-4.5776e-05	0.0075989	0.0017853
-0.00032043	-0.0055389	-0.001236	0.051498	0.013138
0.001236	0.0015564	-0.002243	0.066238	0.0058594
0.0035248	-0.0033417	-0.00064087	0.034012	0.017807
-0.00013733	-0.0026093	9.1553e-05	-0.024307	0.036026
0.0018768	-0.0033417	-0.0065002	-0.031906	0.014786
0.0029755	-0.0044861	-0.0079651	-0.0014191	0.011444
0.0020599	-0.0094757	-0.0079193	0.0076447	0.0069122
-0.0010529	-0.0072784	-0.0067291	-0.02504	-0.02037
-0.00073242	-0.0044403	0.0027008	-0.04216	-0.027603
0.00082397	-0.0037994	-0.0051727	-0.04248	-0.020187
0.0020599	0.00032043	-0.00737	-0.030899	-0.0041656
0.0017853	-0.0055389	-0.010849	-0.038681	-0.0077362
0.0027466	-0.0095673	-0.001236	-0.033005	-0.03566
0.0025635	-0.0077362	0.00022888	-0.033829	-0.023117
0.0032501	-0.0094299	-0.0050354	-0.0029755	-0.0060883
0.0090637	-0.0066376	-0.0014191	0.013504	0.014877
0.010345	-0.0096588	-0.002243	0.0028839	0.016708
0.013596	-0.0084686	-0.0026093	0.0091095	0.019501
0.011261	-0.0016937	0.0013275	0.0082855	0.017349
0.004303	-0.0032501	0.0027008	-0.004303	0.006546
0.0011444	-0.0011902	-0.00041199	0.0076447	0.01442
-0.0010986	-0.0046692	-0.0081482	0.042618	0.0085144
-0.0039825	-0.0044403	-0.010666	0.038223	0.014603
-0.0049438	-0.0040741	-0.0092926	0.02449	0.017807
-0.0045776	-0.0014648	9.1553e-05	-0.012863	0.0026093
-0.0096588	-0.0052643	0.0014191	-0.018127	0.0070038
-0.0040283	-0.0021973	-0.0026093	-0.013321	-0.0071869
-0.00073242	-0.0046234	-0.00059509	-0.0049896	0.0090179
-0.0024261	0.00013733	-0.0017395	-0.0036163	0.0029755
0.0014648	-0.0017853	-0.0064545	-0.0098419	0.011902
0.0011444	-0.0071869	-0.0077362	-0.016754	0.0061798
0.004715	-0.0026093	-0.0019226	-0.0052643	0.020828
0.0020142	-0.013412	0.00032043	-0.0029755	-0.012863
-0.0029297	-0.0074615	-0.00041199	0.0085602	0.012085
-0.0033417	-0.0099335	0.00032043	0.018631	0.017532
-0.00086975	-0.0013275	0.0022888	0.032913	-0.0016937
-0.0026093	-0.002243	0.0026093	0.044083	-0.011581
0.0013733	0.0023346	-0.0044403	0.03598	0.01973
0.0036621	-0.0070038	-0.005722	-0.0079193	0.0089264
0.0041656	-0.0029297	-0.0077362	-0.04422	0.014786
0.0037537	-0.010849	-0.0072784	-0.051315	0.00032043
-0.0016479	-0.005722	-0.0035706	-0.036026	0.00032043
-0.0027924	-0.0064087	0.00032043	-0.00059509	-0.0041656
-0.0034332	-0.001236	0.0028381	0.015335	-0.00032043
0.0019684	-0.0062714	0.0021515	0.040237	-0.00059509
0.0058136	-0.0017853	-0.0023346	0.064224	0.0011444
0.0078735	-0.0077362	-0.0026093	0.043121	0.0040741
0.010895	-0.0014191	-0.0023346	0.057404	0.0087433
0.0041199	-0.0099335	-0.0026093	0.024307	0.014145
0.0024261	-0.0037079	-0.0054474	-0.02449	-0.010025
-0.003479	-0.013412	-0.0080109	-0.054199	0.001236
0.0038452	-0.0058136	-0.0081024	-0.021103	-0.0044861
0.012314	-0.013229	-0.0058136	-0.0088806	0.017532
0.021149	-0.016251	0.00032043	-0.027328	0.0046234
0.0233	-0.015427	0.0010529	-0.028427	-0.0074615
0.017487	-0.0017853	-0.003067	-0.013779	-0.0055389
0.0078735	-0.0015106	-0.0027924	0.0027008	-0.0064087
0.00082397	-0.0046234	-0.0029297	0.012039	-0.0032959
-0.010986	-0.0065918	-0.00050354	0.026688	0.0061798
-0.019363	-0.0018768	0.0032043	-0.012497	0.0042572
-0.025543	0.0021515	0.0046692	-0.030624	0.0048065
-0.028931	0.003891	0.0056305	-0.030258	0.00086975
-0.0336	0.0041656	-0.0011444	-0.031128	0.0032501
-0.023529	-0.00032043	-0.0059052	-0.024582	-0.00013733
-0.02124	-0.0069122	-0.0099335	0.010208	0.013138
-0.01149	-0.005722	-0.0063629	0.043991	0.0028839
-0.0052185	-0.0081024	-0.00068665	0.021194	0.0098419
0.0020142	-4.5776e-05	-0.0009613	0.022293	0.001236
0.011627	-0.0064545	-0.0049896	0.033371	0.013779
0.016342	0.0009613	-0.0038452	0.0031586	0.0061798
0.014648	-0.00041199	0.00032043	0.0086517	0.0098419
0.017944	0.0024261	-0.0084686	0.027191	0.0027924
0.0168	0.0026093	-0.0081024	0.027237	-0.012863
0.01712	-0.0055389	-0.005722	-0.0019226	-0.0033875
0.015244	-0.0059967	-0.0013733	0.0070953	-0.012863
0.017349	-0.010529	-0.0014191	-0.0077362	0.0059967
0.018768	-0.014328	-0.0052643	-0.054611	-0.00013733
0.017944	-0.0168	-0.0067749	-0.069992	0.0086975
0.016342	-0.0070496	-0.0050812	-0.079514	-0.0032501
0.014557	-0.014328	-0.0033417	-0.055618	0.0082855
0.012909	-0.0020599	-0.0035706	0.021194	0.0046234
0.011765	-0.0021057	-0.010941	0.069168	0.016617
0.010529	0.0010529	-0.0084686	0.057953	0.0091095
0.0084229	-0.00041199	-0.010025	0.03566	0.0058136
0.0075073	-0.0043488	-0.0029297	0.056854	0.034378
0.0070953	-0.00737	-0.00086975	0.063858	0.012589
0.0020142	-0.004303	0.00086975	0.034378	-0.0020142
-0.0034332	-0.0033417	-0.0014191	0.038223	-0.027878
-0.0078735	-0.0068207	-0.0037994	0.019135	-0.056717
-0.011307	-0.012451	-0.0014191	-0.035019	-0.016571
-0.020187	-0.0084686	0.0016022	-0.062119	0.010574
-0.024078	-0.012589	0.0046234	-0.064819	0.0024719
-0.023712	-0.016388	0.00027466	-0.058502	0.0058594
-0.024948	-0.016434	0.0027008	-0.015884	0.023758
-0.029938	-0.02037	0.0059967	0.04097	0.0072784
-0.028198	-0.007782	0.012222	0.062027	-0.0027924
-0.01918	-0.012589	0.0099335	0.080704	0.017166
-0.0084686	-0.0010529	0.005127	0.054382	0.0045319
-0.0019226	-0.0048065	0.0068665	0.020279	0.0095673
-0.0013733	0.0012817	0.0028839	-0.038498	-0.00013733
-0.0011902	-0.00013733	0.0026093	-0.057312	-0.015793
-0.0052643	-0.0043488	0.006546	-0.053192	-0.009201
-0.010208	-0.0073242	0.0056305	-0.051315	-0.020462
-0.0089722	-0.0059052	0.00032043	-0.054337	0.010117
-0.0099335	-0.0017853	-0.0051727	-0.047653	0.0081024
-0.0066833	-0.0026093	-0.0055389	-0.024307	0.016068
-0.0039368	0.0025177	-0.010895	-0.0014191	0.013412
-0.00054932	-0.01236	-0.0084686	0.0064545	0.017303
0.0075531	-0.0070953	-0.0097504	0.027969	0.0091095
0.020279	-0.0069122	-0.0089264	0.020828	0.016434
0.023254	0.0048981	-0.010483	0.010941	0.0056305
0.021927	0.011078	-0.0077362	0.011765	0.017899
0.022156	-0.0007782	-0.012909	0.0071411	0.0081024
0.015244	0.00086975	-0.012222	0.006546	0.0095215
0.011993	-0.0033875	-0.013229	0.026962	0.0070038
0.0048065	0.0011444	-0.012085	0.064133	0.012955
-0.00086975	0.00013733	-0.010849	0.02504	0.0072784
-0.0072784	-0.014328	-0.0050812	-0.019547	0.019821
9.1553e-05	-0.011032	-0.003891	-0.035019	0.00086975
0.0089264	-0.012955	-0.00086975	-0.011307	0.006546
0.011169	-0.015793	-0.0044403	0.01149	0.021652
0.0080109	-0.013229	-0.005722	0.018082	0.023438
0.006958	-0.017258	-0.0075531	0.016388	-0.0055389
0.00032043	-0.0043488	-0.0066376	0.026138	-0.035385
-0.0087891	-0.0033417	-0.0026093	-0.0087891	-0.0071869
-0.0087891	-0.0084686	-0.00050354	-0.038864	0.039001
-0.012955	-0.0029297	-0.00045776	-0.043213	0.040787
-0.011902	-0.0068207	0.00032043	-0.030991	0.03923
-0.0074615	-0.0010071	0.0014191	-0.0093384	-0.0015106
-0.0062256	0.00032043	-0.0026093	0.0067291	-0.067612
-0.0029755	-0.012863	-0.00032043	0.01918	-0.093613
0.0010986	-0.0019684	-0.0011444	0.0094757	-0.078278
0.00027466	-0.0010529	-0.00086975	-0.0081024	-0.018723
0.0021973	-0.0049896	-0.00041199	-0.019913	0.01181
0.0076447	-0.00737	0.00032043	-0.025223	0.023438
0.0075531	-0.011627	-0.0015564	-0.026413	0.030487
0.0043488	-0.0030212	-0.0026093	-0.014328	0.027786
0.0035706	0.00032043	-0.0047607	0.0091095	0.0096588
0.0021973	-0.0011444	0.00032043	0.019135	0.023712
0.0032501	-0.0040741	-0.0009613	0.027191	0.0094757
0.0014648	-0.0097504	9.1553e-05	0.031631	0.010574
0.0032043	-0.00059509	-0.0013733	0.07814	0.015381
0.0065002	0.0027924	-0.0026093	0.087112	0.034836
0.0044403	-0.0020599	-0.0014648	0.016434	0.062073
0.0029755	0.0017853	-0.003891	-0.036942	0.037857
-0.0025177	0.0027924	0.0016937	-0.064407	0.00032043
0.0035248	-0.0039825	-0.0017853	-0.024124	-0.023117
0.0036621	-0.01149	-0.001236	0.0025177	-0.024948
0.0049896	-0.010483	0.0013275	0.028427	-0.026413
0.0046234	-0.008194	-0.0019684	0.038406	-0.020462
0.00032043	-0.017258	0.00032043	-0.006134	-0.0048065
0.0020599	-0.015244	-0.0055389	-0.0087433	0.017532
0.0022888	-0.011581	-0.006134	0.021378	0.01442
0.0049896	-0.001236	-0.0029755	0.0076447	0.0036163
0.0058594	-0.0033417	0.00032043	-0.017258	0.015976
0.00032043	-0.0092926	0.0027008	-0.01268	0.011032
-0.0029297	-0.0026093	0.00032043	0.017532	0.010529
-0.0082397	-0.0050354	0.00091553	0.022568	0.0042572
-0.0081024	0.0054474	0.001236	-0.0036621	0.010757
-0.0035248	0.0032501	0.0028839	-0.024216	0.016983
-0.00041199	-0.003891	0.0037079	-0.035614	-0.0007782
0.0018768	-0.0049896	0.0020599	-0.02916	-0.0049896
0.0016937	-0.0078278	0.0018768	-0.017487	0.0043488
-0.0007782	-0.0014191	-0.0013275	-0.013687	0.011581
-0.00073242	-0.003891	0.00027466	-0.0044403	-0.0064545
9.1553e-05	-0.0020599	4.5776e-05	0.0043488	-0.009201
-0.004715	-0.0017853	0.0013275	0.01149	0.0066376
-0.0024261	-0.0059052	0.0010529	0.016434	0.0079193
0.00073242	-0.005722	-0.0020599	0.0081482	-0.0035248
-0.00086975	-0.013412	-0.0016479	-0.012863	-0.0064545
0.00032043	-0.0046234	-0.00022888	-0.012589	-0.0080109
-0.00050354	0.00032043	-0.0035248	-0.0050812	0.00013733
0.00032043	-0.0079193	-0.001236	0.046097	0.0091095
0.0029297	-0.0087433	-0.0039825	0.076859	0.0085602
0.0018311	-0.0076447	-0.0039825	0.010574	-0.012589
0.0035248	-0.002655	-0.0042572	-0.015976	0.0091095
0.0017395	-0.0016022	-0.0035248	-0.028152	0.0054016
0.0031128	-0.002243	-0.0052185	-0.035202	0.01973
0.003067	0.00022888	-0.0014191	-0.034012	0.0037537
0.0050812	-0.0055389	-0.002243	-0.034561	-0.0039368
-0.0029297	0.0043488	-0.0026093	-0.05983	0.01387
-0.0056305	-9.1553e-05	-0.0018768	-0.067154	-0.0064545
-0.0022888	0.0037537	0.00032043	-0.040604	0.0072327
-0.00013733	-0.002243	-0.002243	-0.0031586	0.008194
-0.00068665	-0.012039	-0.0063629	0.016525	0.0027924
0.0011444	-0.0089264	-0.006958	0.046967	0.0027008
0.0028839	-0.015884	-0.0084686	0.086014	-0.004715
0.00032043	-0.0011444	-0.0064545	0.13417	0.0056305
0.0007782	-0.00041199	-0.0031586	0.11435	-0.0099335
0.0046692	-0.004303	0.0025635	0.028061	0.0061798
0.0038452	-0.0016937	-0.0012817	-0.040466	0.0079193
0.0093384	-0.0044403	-0.0021057	-0.043716	0.0026093
0.0070038	-0.017487	-0.00086975	-0.001236	0.014282
0.00091553	-0.013962	-0.0037079	0.049164	0.019775
-0.0027466	-0.0059509	-0.0058136	0.028152	-0.0042572
0	-0.0013275	-0.0050812	0.001236	0.0088348
0.0009613	-0.0023346	-0.0039825	-0.020279	0.022293
-0.0024719	-0.0066376	-0.0044403	-0.043945	0.0070496
-0.0046234	-0.0059052	-0.0046234	-0.035019	0.017349
-0.00064087	-0.0103	-0.00022888	-0.02742	-0.012772
-0.0021973	-0.0050812	0.0018768	-0.027603	-0.039551
-0.0012817	-0.0043488	0.0036163	0.0089722	-0.040649
0.0035706	-0.0088348	0.0046234	0.0063629	-0.013824
0.0015106	-0.0055389	0.0032043	0.0097504	0.0048523
-0.0023346	-0.0074158	0.0035248	0.0439	0.013962
-0.0044403	-0.0021973	0.0045319	0.07283	0.010071
-0.00059509	0.0042114	0.00032043	0.020782	0.015793
-0.00086975	0.0021515	0.0011444	-0.018906	0.018173
-0.00032043	-0.00064087	0.00027466	-0.04097	0.004715
-0.00091553	-0.0091553	0	-0.027649	0.010483
-0.00036621	-0.0055389	-0.00059509	-0.01918	0.0042572
-0.0021057	-0.0081024	-0.005722	-0.025223	0.0088348
-0.0013733	-0.0049896	-0.0019684	-0.02829	-0.0016022
-0.0024261	0.00032043	-0.004715	-0.010666	0.020233
-0.00068665	-0.0072327	-0.0039825	0.00032043	-0.0057678
-0.0017853	-0.0064545	-0.0010529	0.0050812	0.0045319
-0.00091553	-0.0048065	-0.0032959	0.0095673	-0.0040741
-0.0013275	-0.0007782	-0.003479	0.012131	0.0016937
-0.0026093	0.00032043	-0.0032501	0.013321	0.00032043
-0.00059509	0.00032043	-0.0045319	-0.034332	-0.0051727
-0.0018768	0.0011444	-0.0042572	-0.043991	0.017532
-0.0014648	-0.0081024	9.1553e-05	-0.041336	0.0051727
0	-0.0010529	-0.00041199	-0.042526	0.0011444
0.00027466	-0.0026093	-0.0013733	-0.033829	-0.0032959
-0.0012817	-0.011902	9.1553e-05	0.016388	-0.0098419
-0.0018768	-0.0037994	0.00032043	0.039688	0.010849
-0.00073242	-0.0042572	-0.0009613	0.055389	0.012039
0.0018768	-0.010391	-0.0010529	0.12502	0.00086975
0.0052643	-0.0026093	-0.00059509	0.094849	0.0080109
0.0021515	-0.0026093	0.0026093	0.031082	0.01268
0.0035248	-0.0058136	0.0017853	0.0011444	0.0054016
-0.0016479	-0.0040283	0.0017853	-0.0080566	0.0048981
9.1553e-05	0.0018768	-0.0029755	-0.0080109	0.0083771
0.00073242	-0.008194	-0.0036163	-0.013229	0.015427
0.0013275	-0.00041199	-0.0044403	-0.018173	0.013138
0.0032501	0.0056305	-0.0076447	-0.03978	0.0056305
0.0031586	-0.0032959	-0.0075531	-0.056076	-0.014328
0.0013275	-0.0050812	-0.0079193	-0.053375	0.0014191
0.00018311	-0.00050354	0.00022888	-0.050674	0.0045319
-0.0026093	-0.0033875	-0.0039825	-0.034012	-4.5776e-05
0.00032043	-0.0079193	-0.00059509	0.0026093	0.014328
0	-0.017624	0.00032043	0.059647	0.019089
-4.5776e-05	-0.013824	-0.00041199	0.080246	0.0013275
0.0029297	-0.0084686	-0.0033417	0.025497	-0.002243
0.0019684	-0.0091095	-0.0036163	-0.024124	-0.015518
-0.0017395	-0.0049896	-0.0037079	-0.022614	0.0061798
-0.001236	-0.009201	-0.0035248	0.010483	-0.0032959
0.0010529	-0.004715	-0.0031586	0.0063629	0.0044403
0.0020142	-0.012863	-0.0025177	-0.012955	0.0013275
0.0040741	-0.0090179	-0.0010071	-0.013229	0.014053
0.0027924	-0.01149	0.00032043	0.0039825	-0.010483
0.00032043	-0.0060883	-0.00013733	0.011581	0.0091095
-0.00050354	-0.0055389	0.0016937	0.017715	-0.0048065
-0.00013733	0.0030212	-0.0011444	0.0066376	-0.0067291
-0.0012817	0.00032043	-4.5776e-05	-0.031174	-0.0050354
-0.0020599	-0.0037994	-0.00050354	-0.0439	0.011398
9.1553e-05	-0.0013733	0.0017853	-0.035385	-0.0036163
-0.0013733	-0.0068207	-0.0060883	0.0015106	0.001236
-0.0021057	-0.0048065	-0.010254	0.012589	-0.0033417
0.0022888	-0.0099335	-0.0067291	0.010162	0.0027008
0.0024261	-0.0019226	-0.0049896	0.0168	0.0007782
-9.1553e-05	0.00032043	-0.0041656	0.05983	-0.0049896
-0.0048523	-0.0075531	-0.0059967	0.066742	0.0045319
-0.0026093	-0.0035248	-0.0035248	-0.0011902	0.0021515
-0.0048523	-0.015152	-0.0055389	-0.051498	-0.0027924
-0.0058594	-0.0084686	-0.0063629	-0.026367	0.011215
-0.0062256	-0.0059052	-0.0045319	0.0048065	0.00032043
-0.0023346	-0.011765	-0.0025177	-0.019913	0.015701
-0.0021057	-0.0016937	0.0010529	-0.022202	0.0032501
-0.0013733	-0.00737	0.0021973	0.015244	-0.003891
-0.00064087	0.00013733	0.0009613	0.013687	0.0027008
0.0013275	-0.002655	0.0018768	-0.025131	0.018356
0.0064545	-0.010483	-4.5776e-05	0.0040741	0.0091095
0.0062256	-0.0050354	0.0009613	0.024307	0.0043488
0.0012817	-0.015472	-0.0014648	0.0021515	0.0058136
0.0044403	-0.009201	-0.0036163	0.001236	-0.0078278
0.0056763	-0.013779	-0.0031586	-0.0095673	0.0050812
0.0028381	-0.0069122	0.0026093	0.012955	0.0036163
0.0011902	0.00032043	0.00027466	0.062988	0.013275
0.0020599	-0.0068207	0.00032043	0.13683	0.012543
-0.0022888	0.00032043	0.0010529	0.10286	0.017899
-0.0027008	0.0013275	-0.00013733	0.020599	-0.0055389
-0.00073242	-0.0007782	-0.0016022	-0.024582	0.0017853
-0.0050354	-0.003891	-0.0055389	-0.0053558	0.00032043
-0.0043945	0.0016937	-0.004715	-0.024857	0.0045319
-0.0023804	0.0009613	-0.0086517	-0.069077	0.019363
0.00091553	-0.0016937	-0.0064545	-0.07402	0.0056305
0.00086975	-0.0079193	-0.0055389	-0.057083	0.018997
-0.00068665	-0.0035248	-0.0036621	-0.035568	0.010666
-0.00086975	-4.5776e-05	-4.5776e-05	-0.021652	0.010666
0.0010986	-0.0040741	0.0032501	-0.004303	0.0040741
0.0020599	-0.002243	0.0016022	0.00032043	-0.0029755
0.0017395	-0.013641	0.00032043	0.0055389	0.0032501
0.0027008	-0.0072784	0.0018768	0.0056305	-0.0099335
0.003891	-0.012131	0.0014191	-0.0055847	-0.0086517
-0.0028381	0.00032043	0.003067	-0.0080109	-0.0099335
-0.0020599	0.00032043	0.00032043	-0.0069122	0.0039825
-0.0043945	-0.0069122	-0.00022888	-0.0052643	0.0046234
-0.0067749	-0.0081024	-0.0009613	-0.00013733	0.020828
-0.0026093	-0.018356	0.00013733	0.0028839	-0.0026093
